;Key_lvl1;Key_lvl2;Key_lvl3;Key_lvl4;Key_lvl5;Key_lvl6;Base Price 1 Target Value;Color;Size;Gender;Year of Commodity;Launch Date;Tag Price;Sales Season;Age Group;Cluster;Centroid
379;3310432000005;331043200_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2015;08/12/2015;15.0;Autumn;29-38;4;('331032200_2',)
380;3310435000005;331043500_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2015;08/12/2015;15.0;Autumn;29-38;6;('331023400_2',)
381;3310436000005;331043600_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2015;08/12/2015;15.0;Autumn;29-38;8;('328031000_2',)
382;3310437000005;331043700_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2015;08/12/2015;15.0;Autumn;29-38;4;('331032200_2',)
383;3310438000005;331043800_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2015;08/12/2015;15.0;Autumn;29-38;6;('331023400_2',)
384;3310441000005;331044100_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;No Color;24cm-26cm;No Gender;2015;08/12/2015;15.0;Autumn;29-38;6;('331023400_2',)
385;3310465000105;331046500_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Red;24cm-26cm;No Gender;2015;30/12/2015;15.0;Autumn;29-38;4;('331032200_2',)
386;3310467000105;331046700_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Red;24cm-26cm;No Gender;2015;30/12/2015;15.0;Autumn;29-38;4;('331032200_2',)
387;3310469000105;331046900_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Red;24cm-26cm;No Gender;2015;30/12/2015;15.0;Autumn;29-38;4;('331032200_2',)
388;3310493001406;331049300_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Date Red;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;10;('345022900_2',)
389;3310494005606;331049400_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Black;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;5;('345024600_2',)
390;3310495005606;331049500_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Black;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;5;('345024600_2',)
391;3310496004406;331049600_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;5;('345024600_2',)
392;3310497004406;331049700_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;10;('345022900_2',)
393;3310498003506;331049800_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Green Black;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;10;('345022900_2',)
394;3310499004406;331049900_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;10;('345022900_2',)
395;3310501005606;331050100_2;Men - socks - stockings - 19 yuan;Men - Socks - Stockings;Male - socks;male;19.0;Black;26cm-28cm;No Gender;2016;19/08/2016;19.0;Autumn;29-38;10;('345022900_2',)
396;3310503001006;331050300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Orange;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
397;3310504004106;331050400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Sea Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
398;3310507000106;331050700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;8;('328031000_2',)
399;3370146005603;337014600_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Medium Thick;No Gender;2015;18/12/2015;39.0;Autumn;29-38;1;('335030700_2',)
400;3370148005602;337014800_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;22/08/2016;29.0;Autumn;29-38;8;('328031000_2',)
401;3370149005602;337014900_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;22/08/2016;29.0;Autumn;29-38;8;('328031000_2',)
402;3370150005603;337015000_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Medium Thick;No Gender;2016;22/08/2016;29.0;Autumn;29-38;6;('331023400_2',)
403;3370151005603;337015100_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Medium Thick;No Gender;2016;22/08/2016;39.0;Autumn;29-38;2;('338020000_2',)
404;3370152005602;337015200_2;Women - Pantyhose - Velvet - 15 RMB;Female - Pantyhose - Velvet;Female - pantyhose;Female;15.0;Black;Sheer;No Gender;2016;25/08/2016;15.0;Autumn;29-38;2;('338020000_2',)
405;3370153005602;337015300_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2016;25/08/2016;19.0;Autumn;29-38;8;('328031000_2',)
406;3370154005602;337015400_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;25/08/2016;29.0;Autumn;29-38;8;('328031000_2',)
407;3370155005602;337015500_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;25/08/2016;29.0;Autumn;29-38;8;('328031000_2',)
408;3370157005602;337015700_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2016;25/08/2016;39.0;Autumn;29-38;2;('338020000_2',)
409;3370158005602;337015800_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;05/09/2016;29.0;Autumn;29-38;8;('328031000_2',)
410;3370159005602;337015900_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;05/09/2016;29.0;Autumn;29-38;2;('338020000_2',)
411;3370160005602;337016000_2;Pregnant women - Pantyhose - Velvet - $ 39;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;39.0;Black;Sheer;No Gender;2016;05/09/2016;39.0;Autumn;29-38;6;('331023400_2',)
412;3370160015602;337016001_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;Sheer;No Gender;2016;24/10/2016;29.0;Autumn;29-38;1;('335030700_2',)
413;3370161005602;337016100_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2016;05/09/2016;39.0;Autumn;29-38;2;('338020000_2',)
414;3370168008002;337016800_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Natural;Sheer;No Gender;2017;11/09/2017;29.0;Autumn;18-28;1;('335030700_2',)
415;3370169008002;337016900_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Natural;Sheer;No Gender;2017;11/09/2017;29.0;Autumn;18-28;1;('335030700_2',)
416;3370171008003;337017100_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Medium Thick;No Gender;2017;11/09/2017;19.0;Autumn;18-28;4;('331032200_2',)
417;3370172008003;337017200_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Medium Thick;No Gender;2017;11/09/2017;19.0;Autumn;18-28;1;('335030700_2',)
418;3370173005602;337017300_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;30/09/2017;19.0;Autumn;18-28;2;('338020000_2',)
419;3370174005602;337017400_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;20/09/2017;19.0;Autumn;18-28;2;('338020000_2',)
420;3370316000004;337031600_2;Women - Pantyhose - Velvet - $149;Female - Pantyhose - Velvet;Female - pantyhose;Female;149.0;No Color;Thick;No Gender;2015;10/11/2015;149.0;Autumn;29-38;1;('335030700_2',)
421;3370813000003;337081300_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Medium Thick;No Gender;2015;23/11/2015;39.0;Autumn;29-38;4;('331032200_2',)
422;3370817010003;337081701_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;No Color;Medium Thick;No Gender;2015;23/11/2015;39.0;Autumn;29-38;4;('331032200_2',)
423;3370828000003;337082800_2;Pregnant women - pantyhose - Velvet - 89 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;89.0;No Color;Medium Thick;No Gender;2015;23/11/2015;89.0;Autumn;29-38;4;('331032200_2',)
424;3370833009000;337083300_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Other;No Size;No Gender;2015;09/11/2015;69.0;Autumn;29-38;4;('331032200_2',)
425;3371001015602;337100101_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;25/09/2017;19.0;Autumn;29-38;1;('335030700_2',)
426;3371010005600;337101000_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Black;No Size;No Gender;2017;16/02/2017;29.0;Autumn;18-28;1;('335030700_2',)
427;3371352000005;337135200_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;No Color;Extra Thick;No Gender;2015;12/10/2015;79.0;Autumn;29-38;1;('335030700_2',)
428;3371601009000;337160100_2;Women - Pantyhose - Velvet - 29 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;29.0;Other;No Size;No Gender;2016;08/09/2016;29.0;Autumn;18-28;4;('331032200_2',)
429;3372002005600;337200200_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;Black;No Size;No Gender;2016;28/09/2016;59.0;Autumn;18-28;8;('328031000_2',)
430;3372090008002;337209000_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Natural;Sheer;No Gender;2017;18/09/2017;19.0;Autumn;18-28;1;('335030700_2',)
431;3375042000003;337504200_2;Pregnant - Pantyhose - Velvet - 19 yuan;Pregnant Woman - Pantyhose - Velvet;Pregnant women - pantyhose;Pregnant women;19.0;No Color;Medium Thick;No Gender;2015;01/10/2015;19.0;Autumn;18-28;10;('345022900_2',)
432;3375097000003;337509700_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;No Color;Medium Thick;No Gender;2015;01/10/2015;19.0;Autumn;18-28;7;('337880302_2',)
433;3377666000004;337766600_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;No Color;Thick;No Gender;2015;12/10/2015;69.0;Autumn;29-38;4;('331032200_2',)
434;3378305035602;337830503_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2015;29/09/2015;19.0;Autumn;29-38;7;('337880302_2',)
435;3378305045603;337830504_2;Women - Pantyhose - Velvet - 25 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;25.0;Black;Medium Thick;No Gender;2015;02/10/2015;25.0;Autumn;18-28;10;('345022900_2',)
436;3378312005602;337831200_2;Women - Pantyhose - Velvet - $39;Female - Pantyhose - Velvet;Female - pantyhose;Female;39.0;Black;Sheer;No Gender;2015;30/09/2015;39.0;Autumn;29-38;6;('331023400_2',)
437;3378501120003;337850112_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;No Color;Medium Thick;No Gender;2015;17/09/2015;49.0;Autumn;18-28;10;('345022900_2',)
438;3378506070003;337850607_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;No Color;Medium Thick;No Gender;2015;16/09/2015;79.0;Autumn;18-28;10;('345022900_2',)
439;3378511000005;337851100_2;Women - Pantyhose - Velvet - $99;Female - Pantyhose - Velvet;Female - pantyhose;Female;99.0;No Color;Extra Thick;No Gender;2015;12/10/2015;99.0;Autumn;29-38;6;('331023400_2',)
440;3378526000005;337852600_2;Women - Pantyhose - Velvet - $119;Female - Pantyhose - Velvet;Female - pantyhose;Female;119.0;No Color;Extra Thick;No Gender;2015;12/10/2015;119.0;Autumn;29-38;4;('331032200_2',)
441;3378527009000;337852700_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;Other;No Size;No Gender;2015;17/11/2015;49.0;Autumn;18-28;4;('331032200_2',)
442;3378618035600;337861803_2;Women - Pantyhose - Velvet - 7.9 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;8.0;Black;No Size;No Gender;2016;28/09/2016;7.9;Autumn;18-28;1;('335030700_2',)
443;3378618045602;337861804_2;Women - Pantyhose - Velvet - 15 RMB;Female - Pantyhose - Velvet;Female - pantyhose;Female;15.0;Black;Sheer;No Gender;2017;15/09/2017;15.0;Autumn;18-28;1;('335030700_2',)
444;3378803025603;337880302_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;Black;Medium Thick;No Gender;2015;17/10/2015;49.0;Autumn;29-38;7;('337880302_2',)
445;3378809015603;337880901_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;Black;Medium Thick;No Gender;2015;17/10/2015;59.0;Autumn;29-38;2;('338020000_2',)
446;3378820015603;337882001_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Black;Medium Thick;No Gender;2015;17/10/2015;69.0;Autumn;29-38;2;('338020000_2',)
447;3378821005603;337882100_2;Women - Pantyhose - Velvet - $79;Female - Pantyhose - Velvet;Female - pantyhose;Female;79.0;Black;Medium Thick;No Gender;2015;17/10/2015;79.0;Autumn;29-38;2;('338020000_2',)
448;3378826000003;337882600_2;Women - Pantyhose - Velvet - $59;Female - Pantyhose - Velvet;Female - pantyhose;Female;59.0;No Color;Medium Thick;No Gender;2015;16/09/2015;59.0;Autumn;18-28;9;('326810107_2',)
449;3379018029000;337901802_2;Women - Pantyhose - Velvet - 12 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;12.0;Other;No Size;No Gender;2015;03/10/2015;12.0;Autumn;29-38;4;('331032200_2',)
450;3379510009000;337951000_2;Women - Pantyhose - Velvet - $49;Female - Pantyhose - Velvet;Female - pantyhose;Female;49.0;Other;No Size;No Gender;2015;16/09/2015;49.0;Autumn;18-28;2;('338020000_2',)
451;3379622005603;337962200_2;Women - Pantyhose - Velvet - $69;Female - Pantyhose - Velvet;Female - pantyhose;Female;69.0;Black;Medium Thick;No Gender;2015;17/10/2015;69.0;Autumn;29-38;6;('331023400_2',)
452;3310509004406;331050900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
453;3310511004406;331051100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
454;3310513004406;331051300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
455;3310513010106;331051301_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
456;3310515003606;331051500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
457;3310516005606;331051600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
458;3310517004406;331051700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
459;3310518003606;331051800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
460;3310519007106;331051900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Light Heather Grey;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
461;3310521004406;331052100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;('347000500_2',)
462;3310522004406;331052200_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;3;('347000500_2',)
463;3310523000106;331052300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;18-28;5;('345024600_2',)
464;3310524005606;331052400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
465;3310525005606;331052500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
466;3310527000106;331052700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
467;3310528005606;331052800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
468;3310530005606;331053000_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
469;3310531004406;331053100_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
470;3310532004205;331053200_2;Men - Socks - Tube Socks - $15;Men - Socks - Stockings;Male - socks;male;15.0;Royal Blue;24cm-26cm;No Gender;2016;16/09/2016;15.0;Autumn;29-38;5;('345024600_2',)
471;3310534000106;331053400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
472;3310535005606;331053500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;8;('328031000_2',)
473;3310536004206;331053600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Royal Blue;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
474;3310537000106;331053700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;8;('328031000_2',)
475;3310538004406;331053800_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;8;('328031000_2',)
476;3310539009006;331053900_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
477;3310540009006;331054000_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;26cm-28cm;No Gender;2016;19/08/2016;10.0;Autumn;29-38;10;('345022900_2',)
478;3310546000106;331054600_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Red;26cm-28cm;No Gender;2016;25/08/2016;10.0;Autumn;29-38;5;('345024600_2',)
479;3310572009005;331057200_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Other;24cm-26cm;No Gender;2016;26/07/2016;10.0;Autumn;29-38;9;('326810107_2',)
480;3310573004406;331057300_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;22/08/2016;10.0;Autumn;29-38;8;('328031000_2',)
481;3310574005606;331057400_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;5;('345024600_2',)
482;3310575005606;331057500_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Black;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;6;('331023400_2',)
483;3310577004406;331057700_2;Men - Socks - Tube Socks - 10 RMB;Men - Socks - Stockings;Male - socks;male;10.0;Navy;26cm-28cm;No Gender;2016;19/09/2016;10.0;Autumn;29-38;8;('328031000_2',)
484;3310585000105;331058500_2;Men - Socks - Stockings - 7 yuan;Men - Socks - Stockings;Male - socks;male;7.0;Red;24cm-26cm;No Gender;2016;12/09/2016;7.0;Autumn;29-38;10;('345022900_2',)
485;3310586005605;331058600_2;Men - Socks - Stockings - 7 yuan;Men - Socks - Stockings;Male - socks;male;7.0;Black;24cm-26cm;No Gender;2016;12/09/2016;7.0;Autumn;29-38;8;('328031000_2',)
486;3310587005605;331058700_2;Men - Socks - Stockings - 7 yuan;Men - Socks - Stockings;Male - socks;male;7.0;Black;24cm-26cm;No Gender;2016;12/09/2016;7.0;Autumn;29-38;8;('328031000_2',)
487;3311229010102;331122901_2;Men - socks - stockings -12 yuan;Men - Socks - Stockings;Male - socks;male;12.0;Red;20cm-22cm;No Gender;2017;10/10/2017;12.0;Autumn;18-28;7;('337880302_2',)
488;3379949135602;337994913_2;Women - Pantyhose - Velvet - 19 yuan;Female - Pantyhose - Velvet;Female - pantyhose;Female;19.0;Black;Sheer;No Gender;2017;10/08/2017;19.0;Autumn;29-38;10;('345022900_2',)
489;3380087005602;338008700_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;10;('345022900_2',)
490;3380088005602;338008800_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;10;('345022900_2',)
491;3380089005602;338008900_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;10;('345022900_2',)
492;3380091005602;338009100_2;Female - One-piece pants inside - Thin - $99;Female - One Internal Pants - Thin;Female - One-piece pants;Female;99.0;Black;Sheer;No Gender;2015;14/08/2015;99.0;Autumn;29-38;2;('338020000_2',)
493;3380093005602;338009300_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;10;('345022900_2',)
494;3380094005602;338009400_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;10;('345022900_2',)
495;3380095005602;338009500_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;10;('345022900_2',)
496;3380096005602;338009600_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;14/08/2015;39.0;Autumn;18-28;10;('345022900_2',)
497;3380104008002;338010400_2;Female - One-piece pants inside - Thin - $69;Female - One Internal Pants - Thin;Female - One-piece pants;Female;69.0;Natural;Sheer;No Gender;2015;14/08/2015;69.0;Autumn;18-28;6;('331023400_2',)
498;3380112000002;338011200_2;Female - One-piece pants inside - Thin 19 yuan;Female - One Internal Pants - Thin;Female - One-piece pants;Female;19.0;No Color;Sheer;No Gender;2015;28/08/2015;19.0;Autumn;18-28;6;('331023400_2',)
499;3380132001302;338013200_2;Female - One Internal Pants - Thin - $45;Female - One Internal Pants - Thin;Female - One-piece pants;Female;45.0;Wine Red;Sheer;No Gender;2015;31/07/2015;45.0;Autumn;18-28;2;('338020000_2',)
500;3380137006602;338013700_2;Female - One Internal Pants - Thin - $59;Female - One Internal Pants - Thin;Female - One-piece pants;Female;59.0;Sheer Rainbow;Sheer;No Gender;2015;31/07/2015;59.0;Autumn;18-28;2;('338020000_2',)
501;3380138005602;338013800_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;No Gender;2015;31/07/2015;39.0;Autumn;18-28;2;('338020000_2',)
502;3380142007002;338014200_2;Female - One Internal Pants - Thin - $59;Female - One Internal Pants - Thin;Female - One-piece pants;Female;59.0;Gray;Sheer;No Gender;2015;31/07/2015;59.0;Autumn;18-28;2;('338020000_2',)
