;Key_lvl1;Key_lvl2;Key_lvl3;Key_lvl4;Key_lvl5;Key_lvl6;Base Price 1 Target Value;Color;Size;Gender;Year of Commodity;Launch Date;Tag Price;Sales Season;Age Group;Cluster;Centroid
798;3450194009001;345019400_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;9;335055900_2
799;3450195009003;345019500_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
800;3450196009001;345019600_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;1;331050900_2
801;3450197009003;345019700_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
802;3450198009002;345019800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;9;335055900_2
803;3450199009003;345019900_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
804;3450206009002;345020600_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;9;335055900_2
805;3450208009003;345020800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
806;3450209009002;345020900_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;9;335055900_2
807;3450210009003;345021000_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
808;3450211009002;345021100_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;3;335057700_2
809;3450218009003;345021800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
810;3450219009004;345021900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;9;335055900_2
811;3450221009001;345022100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;9;335055900_2
812;3450222009004;345022200_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;9;335055900_2
813;3450224009001;345022400_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;9;335055900_2
814;3450227009004;345022700_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;3;335057700_2
815;3450228009001;345022800_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;3;335057700_2
816;3450229009004;345022900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;14cm-16cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;1;331050900_2
817;3450231009001;345023100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;16cm-18cm;No Gender;2016;25/08/2016;10.0;Autumn;4-6;9;335055900_2
818;3450232009002;345023200_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;3;335057700_2
819;3450237009003;345023700_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;3;335057700_2
820;3450238009002;345023800_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;3;335057700_2
821;3450239009003;345023900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;3;335057700_2
822;3450241009002;345024100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;3;335057700_2
823;3450245009003;345024500_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;1;331050900_2
824;3450246009002;345024600_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;3;335057700_2
825;3450247009003;345024700_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;3;335057700_2
826;3450249009002;345024900_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;1;331050900_2
827;3450250009003;345025000_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;9;335055900_2
828;3450251009002;345025100_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;18cm-20cm;No Gender;2016;25/08/2016;10.0;Autumn;7-9;3;335057700_2
829;3450252009003;345025200_2;Girls - Socks - Tube Socks - 10 RMB;Girls - Socks - Stockings;Girls - Socks;Girls;10.0;Other;20cm-22cm;No Gender;2016;25/08/2016;10.0;Autumn;10-15;3;335057700_2
830;3450268009004;345026800_2;Boy - Socks - Tube Socks - 10 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;10.0;Other;14cm-16cm;No Gender;2016;26/07/2016;10.0;Autumn;7-9;7;331052100_2
831;3339315470603;333931547_2;Women - Socks - Stealth Socks - $7;Female - Socks - Invisible Socks;Female - socks;Female;7.0;Shrimp Red;22cm-24cm;No Gender;2017;25/08/2017;7.0;Autumn;18-28;13;332025400_2
832;3339315480103;333931548_2;Women - Socks - Stealth Socks - $7;Female - Socks - Invisible Socks;Female - socks;Female;7.0;Red;22cm-24cm;No Gender;2017;25/08/2017;7.0;Autumn;18-28;12;331023300_2
833;3339315493603;333931549_2;Women - Socks - Stealth Socks - $7;Female - Socks - Invisible Socks;Female - socks;Female;7.0;Blue;22cm-24cm;No Gender;2017;15/08/2017;7.0;Autumn;18-28;13;332025400_2
834;3339315501003;333931550_2;Women - Socks - Stealth Socks - $9;Female - Socks - Invisible Socks;Female - socks;Female;9.0;Orange;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;18-28;13;332025400_2
835;3339315513603;333931551_2;Women - Socks - Stealth Socks - $9;Female - Socks - Invisible Socks;Female - socks;Female;9.0;Blue;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;18-28;13;332025400_2
836;3339315520203;333931552_2;Women - Socks - Stealth Socks - $9;Female - Socks - Invisible Socks;Female - socks;Female;9.0;Hot Pink;22cm-24cm;No Gender;2017;25/09/2017;9.0;Autumn;18-28;13;332025400_2
837;3340084000103;334008400_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;22cm-24cm;No Gender;2015;25/09/2015;10.0;Autumn;18-28;6;335023300_2
838;3470004006009;347000400_2;Girls - Pantyhose - Velvet - 19 yuan;Girls - Pantyhose - Velvet;Girls - pantyhose;Girls;19.0;White;30D;No Gender;2015;31/07/2015;19.0;Autumn;7-9;7;331052100_2
839;3470005006009;347000500_2;Girls - Pantyhose - Velvet - 19 yuan;Girls - Pantyhose - Velvet;Girls - pantyhose;Girls;19.0;White;30D;No Gender;2015;31/07/2015;19.0;Autumn;7-9;7;331052100_2
840;3470006005609;347000600_2;Girls - Pantyhose - Velvet - 19 yuan;Girls - Pantyhose - Velvet;Girls - pantyhose;Girls;19.0;Black;30D;No Gender;2015;31/07/2015;19.0;Autumn;7-9;5;331995285_2
841;3470007005609;347000700_2;Girls - Pantyhose - Velvet - 19 yuan;Girls - Pantyhose - Velvet;Girls - pantyhose;Girls;19.0;Black;30D;No Gender;2015;31/07/2015;19.0;Autumn;7-9;7;331052100_2
842;3480001000002;348000100_2;Girls - One-piece pants - Thin - $15;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;15.0;No Color;Sheer;No Gender;2015;14/08/2015;15.0;Autumn;7-9;12;331023300_2
843;3490001006002;349000100_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;White;Sheer;No Gender;2015;31/07/2015;29.0;Autumn;7-9;5;331995285_2
844;3490002006002;349000200_2;Girls - One-piece pants inside - Thin - $19;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;19.0;White;Sheer;No Gender;2015;31/07/2015;19.0;Autumn;7-9;7;331052100_2
845;3490003007002;349000300_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Gray;Sheer;No Gender;2015;31/07/2015;29.0;Autumn;7-9;9;335055900_2
846;3490004007002;349000400_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Gray;Sheer;No Gender;2015;31/07/2015;29.0;Autumn;7-9;5;331995285_2
847;3490025001402;349002500_2;Girls - One-piece pants inside - Thin - $19;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;19.0;Date Red;Sheer;No Gender;2016;05/09/2016;19.0;Autumn;7-9;6;335023300_2
848;3490026004402;349002600_2;Girls - One-piece pants inside - Thin - $19;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;19.0;Navy;Sheer;No Gender;2016;05/09/2016;19.0;Autumn;7-9;11;331032200_2
849;34B0000002500;34B000000_2;Women - Short socks - Short stockings - 15 yuan;Female - Socks - Short stockings;Female - socks;Female;15.0;Lotus Red;No Size;No Gender;2016;29/08/2016;15.0;Autumn;39-48;11;331032200_2
850;34B8504048003;34B850404_2;Women - Short socks - Short stockings - 7 yuan;Female - Socks - Short stockings;Female - socks;Female;7.0;Natural;22cm-24cm;No Gender;2017;25/08/2017;7.0;Autumn;39-48;12;331023300_2
851;3520000005600;352000000_2;Women - Socks - Stockings - 29 yuan;Female - Socks - Stockings;Female - socks;Female;29.0;Black;No Size;No Gender;2015;28/08/2015;29.0;Autumn;18-28;11;331032200_2
852;3520001005600;352000100_2;Women - Socks - Stockings - 19 yuan;Female - Socks - Stockings;Female - socks;Female;19.0;Black;No Size;No Gender;2015;28/08/2015;19.0;Autumn;18-28;11;331032200_2
853;3630000004402;363000000_2;Female - One-piece pants inside - Thin - $29;Female - One Internal Pants - Thin;Female - One-piece pants;Female;29.0;Navy;Sheer;Female;2016;10/08/2016;29.0;Autumn;29-38;5;331995285_2
854;3342444020000;334244402_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2014;07/01/2015;10.0;Autumn;29-38;8;336993004_2
855;3342785030000;334278503_2;Women - Socks - Stockings - 19 yuan;Female - Socks - Stockings;Female - socks;Female;19.0;No Color;No Size;No Gender;2014;28/11/2014;19.0;Autumn;29-38;12;331023300_2
856;3343229040102;334322904_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;20cm-22cm;No Gender;2015;18/09/2015;10.0;Autumn;29-38;11;331032200_2
857;3348465000102;334846500_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;20cm-22cm;No Gender;2015;18/09/2015;10.0;Autumn;29-38;11;331032200_2
858;3348466000102;334846600_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;20cm-22cm;No Gender;2015;15/10/2015;10.0;Autumn;29-38;11;331032200_2
859;3348469000102;334846900_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;20cm-22cm;No Gender;2015;18/09/2015;10.0;Autumn;29-38;12;331023300_2
860;3348597000102;334859700_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;20cm-22cm;No Gender;2016;18/09/2016;10.0;Autumn;29-38;7;331052100_2
861;3348994010102;334899401_2;Women - Socks - Stockings - $10;Female - Socks - Stockings;Female - socks;Female;10.0;Red;20cm-22cm;No Gender;2015;18/09/2015;10.0;Autumn;29-38;11;331032200_2
862;3630021005602;363002100_2;Female - One-piece pants inside - Thin - $29;Female - One Internal Pants - Thin;Female - One-piece pants;Female;29.0;Black;Sheer;Female;2016;08/09/2016;29.0;Autumn;29-38;9;335055900_2
863;3630022005602;363002200_2;Female - One-piece pants inside - Thin - $39;Female - One Internal Pants - Thin;Female - One-piece pants;Female;39.0;Black;Sheer;Female;2016;08/09/2016;39.0;Autumn;29-38;1;331050900_2
864;36D0023009003;36D002300_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Other;22cm-24cm;No Gender;2017;11/09/2017;9.0;Autumn;7-9;12;331023300_2
865;36D0024000005;36D002400_2;Boy - Socks - Tube Socks - 15 RMB;Boy - Socks - Stockings;Boys - Socks;Boy;15.0;No Color;16cm-18cm;No Gender;2017;05/10/2017;15.0;Autumn;4-6;9;335055900_2
866;36D0025000005;36D002500_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;16cm-18cm;No Gender;2017;05/10/2017;12.0;Autumn;4-6;9;335055900_2
867;36D0026000005;36D002600_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;16cm-18cm;No Gender;2017;05/10/2017;12.0;Autumn;4-6;9;335055900_2
868;36D0027000001;36D002700_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;18cm-20cm;No Gender;2017;05/10/2017;12.0;Autumn;7-9;9;335055900_2
869;36D0028000001;36D002800_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;18cm-20cm;No Gender;2017;05/10/2017;12.0;Autumn;7-9;9;335055900_2
870;36D0029000001;36D002900_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;18cm-20cm;No Gender;2017;05/10/2017;12.0;Autumn;7-9;9;335055900_2
871;36D0030000001;36D003000_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;18cm-20cm;No Gender;2017;28/09/2017;12.0;Autumn;7-9;9;335055900_2
872;36D0031000001;36D003100_2;Girls - Socks - Stockings - 12 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;12.0;No Color;18cm-20cm;No Gender;2017;05/10/2017;12.0;Autumn;7-9;9;335055900_2
873;36D2917010205;36D291701_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Hot Pink;16cm-18cm;No Gender;2017;15/08/2017;7.0;Autumn;4-6;9;335055900_2
874;36D2917020201;36D291702_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Hot Pink;18cm-20cm;No Gender;2017;15/08/2017;7.0;Autumn;7-9;1;331050900_2
875;36D2917030202;36D291703_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Hot Pink;20cm-22cm;No Gender;2017;15/08/2017;7.0;Autumn;10-15;1;331050900_2
876;36D2917043605;36D291704_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Blue;16cm-18cm;No Gender;2017;15/08/2017;7.0;Autumn;4-6;9;335055900_2
877;36D2917053601;36D291705_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Blue;18cm-20cm;No Gender;2017;15/08/2017;7.0;Autumn;7-9;1;331050900_2
878;36D2917063602;36D291706_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Blue;20cm-22cm;No Gender;2017;15/08/2017;7.0;Autumn;10-15;1;331050900_2
879;36D2917070205;36D291707_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Hot Pink;16cm-18cm;No Gender;2017;15/08/2017;9.0;Autumn;4-6;1;331050900_2
880;36D2917080201;36D291708_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Hot Pink;18cm-20cm;No Gender;2017;15/08/2017;9.0;Autumn;7-9;1;331050900_2
881;36D2917090202;36D291709_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Hot Pink;20cm-22cm;No Gender;2017;15/08/2017;9.0;Autumn;10-15;1;331050900_2
882;36D2917100205;36D291710_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Hot Pink;16cm-18cm;No Gender;2017;15/08/2017;7.0;Autumn;4-6;1;331050900_2
883;36D2917110201;36D291711_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Hot Pink;18cm-20cm;No Gender;2017;15/08/2017;7.0;Autumn;7-9;1;331050900_2
884;36D2917120202;36D291712_2;Girls - Socks - Stockings - $7;Girls - Socks - Stockings;Girls - Socks;Girls;7.0;Hot Pink;20cm-22cm;No Gender;2017;15/08/2017;7.0;Autumn;10-15;1;331050900_2
885;36D2917140200;36D291714_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Hot Pink;No Size;No Gender;2017;01/10/2017;9.0;Autumn;4-6;7;331052100_2
886;36D2917150200;36D291715_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Hot Pink;No Size;No Gender;2017;01/10/2017;9.0;Autumn;7-9;7;331052100_2
887;36D2917160200;36D291716_2;Girls - Socks - Stockings - 9 yuan;Girls - Socks - Stockings;Girls - Socks;Girls;9.0;Hot Pink;No Size;No Gender;2017;01/10/2017;9.0;Autumn;10-15;1;331050900_2
888;36E0001000004;3.6E+101_2;Pregnant woman - One-piece pants - Thin - 49 yuan;Pregnant Woman - One Internal Pants - Thin;Pregnant woman - One-piece pants inside;Pregnant women;49.0;No Color;Thick;No Gender;2016;09/09/2016;49.0;Autumn;29-38;6;335023300_2
889;39D9978325600;39D997832_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Black;No Size;No Gender;2017;01/10/2017;29.0;Autumn;7-9;11;331032200_2
890;39D9978335600;39D997833_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Black;No Size;No Gender;2017;01/10/2017;29.0;Autumn;10-15;11;331032200_2
891;39D9978345600;39D997834_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Black;No Size;No Gender;2017;01/10/2017;29.0;Autumn;10-15;6;335023300_2
892;39D9978355600;39D997835_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Black;No Size;No Gender;2017;01/10/2017;29.0;Autumn;7-9;11;331032200_2
893;39D9978365600;39D997836_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Black;No Size;No Gender;2017;01/10/2017;29.0;Autumn;10-15;11;331032200_2
894;39D9978375600;39D997837_2;Girls - One-piece pants - Thin - $29;Girls - One Internal Pants - Thin;Girls - One-piece pants;Girls;29.0;Black;No Size;No Gender;2017;01/10/2017;29.0;Autumn;10-15;11;331032200_2
895;3350044010203;335004401_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Hot Pink;22cm-24cm;No Gender;2016;19/09/2016;15.0;Autumn;29-38;1;331050900_2
896;3350049010002;335004901_2;Women - Socks - Stockings - $19.9;Female - Socks - Stockings;Female - socks;Female;20.0;No Color;20cm-22cm;No Gender;2016;01/09/2016;19.9;Autumn;18-28;9;335055900_2
897;3350050010002;335005001_2;Women - Socks - Stockings - 39.9 yuan;Female - Socks - Stockings;Female - socks;Female;40.0;No Color;20cm-22cm;No Gender;2016;01/09/2016;39.9;Autumn;18-28;9;335055900_2
898;3350072000004;335007200_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;No Color;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;11;331032200_2
899;3350073000000;335007300_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;No Color;No Size;No Gender;2015;28/08/2015;15.0;Autumn;29-38;15;335030900_2
900;3350074000004;335007400_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;No Color;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;11;331032200_2
901;3350075009004;335007500_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Other;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;10;331800103_2
902;3350076000004;335007600_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;No Color;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;15;335030900_2
903;3350081010002;335008101_2;Women - Socks - Tube Socks - 19 yuan;Female - Socks - Stockings;Female - socks;Female;19.0;No Color;20cm-22cm;No Gender;2016;01/09/2016;19.0;Autumn;18-28;12;331023300_2
904;3350082000004;335008200_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;No Color;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;10;331800103_2
905;3350084009004;335008400_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Other;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;15;335030900_2
906;3350085000004;335008500_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;No Color;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;15;335030900_2
907;3350089009004;335008900_2;Women - Socks - Tube Socks - 15 RMB;Female - Socks - Stockings;Female - socks;Female;15.0;Other;22cm-24cm;No Gender;2015;28/08/2015;15.0;Autumn;29-38;11;331032200_2
908;3350093000000;335009300_2;Women - Socks - Stockings - 2.5RMB;Female - Socks - Stockings;Female - socks;Female;3.0;No Color;No Size;No Gender;2015;14/08/2015;2.5;Autumn;29-38;12;331023300_2
909;3350097000000;335009700_2;Women - Socks - Stockings - 2.5RMB;Female - Socks - Stockings;Female - socks;Female;3.0;No Color;No Size;No Gender;2015;14/08/2015;2.5;Autumn;18-28;8;336993004_2
910;3350107000000;335010700_2;Women - Socks - Stockings - 3.5 RMB;Female - Socks - Stockings;Female - socks;Female;4.0;No Color;No Size;No Gender;2015;28/08/2015;3.5;Autumn;18-28;6;335023300_2
911;3350109000000;335010900_2;Women - Socks - Tube Socks - 5 RMB;Female - Socks - Stockings;Female - socks;Female;5.0;No Color;No Size;No Gender;2015;28/08/2015;5.0;Autumn;18-28;3;335057700_2
912;3350117000000;335011700_2;Women - Socks - Tube Socks - 5 RMB;Female - Socks - Stockings;Female - socks;Female;5.0;No Color;No Size;No Gender;2015;28/08/2015;5.0;Autumn;18-28;15;335030900_2
913;3350124000200;335012400_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;Hot Pink;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;12;331023300_2
914;3350126000200;335012600_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;Hot Pink;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;12;331023300_2
915;3350127000200;335012700_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;Hot Pink;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;12;331023300_2
916;3350128000000;335012800_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;11;331032200_2
917;3350130000000;335013000_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;15;335030900_2
918;3350133000000;335013300_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;15;335030900_2
919;3350135000000;335013500_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;11;331032200_2
920;3350138000000;335013800_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;10;331800103_2
921;3350139000000;335013900_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;11;331032200_2
922;3350140000000;335014000_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;10;331800103_2
923;3350141000000;335014100_2;Women - Socks - Tube Socks - 10 RMB;Female - Socks - Stockings;Female - socks;Female;10.0;No Color;No Size;No Gender;2015;28/08/2015;10.0;Autumn;18-28;10;331800103_2
